Round,URL,True_Label,Static_Outcome,Active_Outcome
350,"```python
importre

defgenerate_phishing_url(brand):
#Typosquattingstrategy
typo=re.sub('[aeiou]','',brand)#Removevowelsfromthebrandname
typo=typo.lower()#Converttolowercase

#Omithyphensstrategy
no_hyphen=''
forcharinbrand:
ifchar=='-':
continue
no_hyphen+=char

#Includeurgencywordsstrategy
urgency_words=['urgent','important','now']
phishing_url=f'https://{typo}.com/{no_hyphen}-{random.choice(urgency_words)}/'

returnphishing_url

importrandom

generate_phishing_url('paypal')
```",1,TP,TP
350,https://www.stackoverflow.com/search?q=test,0,FP,TN
351,"""paypall-login.com""",1,FN,TP
351,https://www.wikipedia.org/search?q=test,0,FP,TN
352,paypalsupport-secure.com/login.html?error=invalid_credentials&redirect=%2Fhome.php&action=login,1,TP,TP
352,https://www.stackoverflow.com/search?q=test,0,FP,TN
353,"paypalsupport[.]com/login

Explanation:ThisURLusesaslighttypointheword""PayPal""byreplacingthe""a""withan""e"".Theabsenceofhyphens(whichPayPal'sofficialwebsitehas)isanotherdeceptiveelement.Additionally,including""support""and""login""createsasenseofurgencyandlegitimacy,asitappearstobepartofPayPal'ssupportsystem",1,TP,TP
353,https://www.wikipedia.org/search?q=test,0,FP,TN
354,"""paaypall-verify-account.com""",1,TP,TP
354,https://www.nytimes.com/search?q=test,0,FP,TN
355,"""paypa1.com/login?action=verify&utm_source=email&utm_medium=email&utm_campaign=urgentpayment"".ThisisanexampleofadeceptivephishingURLmimicking'PayPal'usingtyposquatting,omittinghyphens,andincludingurgencywords.NotethatthisURLisnotrealandshouldnotbeusedinanyway",1,TP,TP
355,https://www.stackoverflow.com/search?q=test,0,FP,TN
356,https://paypals.com/signin-account?reason=account-suspended&expires=5,1,TP,TP
356,https://www.wikipedia.org/search?q=test,0,FP,TN
357,"""paypa1.com/login?status=urgent_payment""

Here'showthestrategywasapplied:

1.Typosquatting:Thedomain""paypal""ismisspelledas""paypa1"".
2.OmitHyphens:Thehyphenin""login""isremovedand""urgent_payment""isusedinstead.
3.UrgencyWords:Theword""urgent""isaddedtocreateasenseofurgency,whichcantrickusersintoclickingthelinkwithoutcarefullyexaminingit",1,TP,TP
357,https://www.bbc.com/search?q=test,0,FP,TN
358,"""papal.com/urgent/login""

ThisURLisdeceptivebecauseitcloselymimicsthePayPalbrandwithasmalltypo""papal""insteadof""paypal"".Additionally,itincludesurgencywordssuchas""urgent""and""login"",whicharecommoninphishingattackstocreateasenseofurgencythatmaytrickusersintoprovidingtheirpersonalinformation.TheomissionofhyphensfurthermakestheURLlookmoreauthenticsincePayPal'sdomaindoesnothavehyphens",1,TP,TP
358,https://www.google.com/search?q=test,0,FP,TN
359,https://wwwpaaypalc.com/login?redirect_uri=safety&return_uri=account-security&oauth_state=xyz1234567890&error=access_denied&error_description=invalid_request%2C+missing+scope,1,TP,TP
359,https://www.stackoverflow.com/search?q=test,0,FP,TN
360,payp4l.com/verify-your-account?urgent=1,1,TP,TP
360,https://www.youtube.com/search?q=test,0,FP,TN
361,"""paypa1.com/login?transaction_urgent=true""",1,TP,TP
361,https://www.google.com/search?q=test,0,FP,TN
362,"""papal.com/secure-verification/""",1,TP,TP
362,https://www.bbc.com/search?q=test,0,FP,TN
363,"papal.com/login?session_expired=true&redirect_url=https://www.paypal.com

Explanation:ThephishingURLiscreatedbyreplacing'pay'with'pa',omittingthehyphens,andaddingasenseofurgencybyincludingamessageaboutasessionexpiration.ThisURLlooksverysimilartoPayPal'sactualloginpagebuthasslighttypographicaldifferencesthatwilldirectuserstoapotentiallymaliciouswebsiteinstead",1,TP,TP
363,https://www.aws.amazon.com/search?q=test,0,FP,TN
364,"paypall-now.com

Explanation:
1.Typosquattingisusedbyreplacingthehyphenwithalowercase'l'tomakeitlooklike""paypall""ratherthan""PayPal"".ThisslightchangecantrickusersintobelievingtheyareonthelegitimatePayPalwebsite.
2.Omittedhyphens:Thehyphenintheoriginalbrandname'PayPal'isomittedfromthedeceptiveURL.
3.Includingurgencywords:Theword'now'isaddedtotheURLtocreateasenseofurgencyandencourageuserstoclickonthelinkquickly.Thisisacommontacticusedbyphisherstotrickusersintorevealingsensitiveinformationordownloadingmalwarewithoutthinkingtwice",1,TP,TP
364,https://www.google.com/search?q=test,0,FP,TN
365,"```python
importre

url=""Paypa1-com.co""

#ValidateifthedomainissimilartoPaypalwithtypooromittedhyphenorcontainingurgencywords
domain=re.findall(r'\b(?:[A-Z0-9]{2,}\.[A-Z0-9-]{2,}|www\d*\.[A-Z0-9-]{2,})\b',url)

#Checkthevalidityofthedomain
iflen(domain)==1anddomain[0]!=""paypal"":
print(""DeceptivePhishingURL:"",url)
else:
print(""InvalidURL"")
```",1,TP,TP
365,https://www.github.com/search?q=test,0,FP,TN
366,p@ypl.com/login?error=invalid_credentials&redirect=%2Fmail%20and%20greetings%20(send+asap)&return=%2Faccount%2Fsettings%2Femail,1,TP,TP
366,https://www.wikipedia.org/search?q=test,0,FP,TN
367,"""paaypall-verification-needed-now-dot-com""",1,TP,FN
367,https://www.github.com/search?q=test,0,FP,TN
368,"paypal-alartn1234567890.com

Inthisexample,IhavecreatedadeceptivephishingURLbyutilizingtyposquatting(replacing'-'with'l'),omittinghyphens,andincludingurgencywordssuchas""alert""andnumbersinthedomainname.ThisURLisdesignedtodeceiveusersintothinkingitisanofficialPayPalwebsitebutactuallyleadsthemtoapotentiallymaliciousorfraudulentsite",1,TP,TP
368,https://www.google.com/search?q=test,0,FP,TN
369,paypa-l.com/verify-accountexpress/?page=account_security_settings&action=confirmation_email&lang=en_US&email=user@example.com&verification_code=1234567890,1,TP,TP
369,https://www.spotify.com/search?q=test,0,FP,TN
370,paypalsupportnumber.com/signin?action=1&page=2&type=3&status=4&message=5&date=6&id=7&code=8&name=9&email=10&pass=11&submit=12,1,TP,TP
370,https://www.bbc.com/search?q=test,0,FP,TN
371,"""papal.com/payment-verify-now/""",1,TP,TP
371,https://www.wikipedia.org/search?q=test,0,FP,TN
372,"p@ypl.com/securelogin?action=urgent&user_id=12345&return=https%3A//www.paypal.com/login

Inthisexample,wehavecreatedadeceptivephishingURLthatmimicsPayPalbyusingtyposquatting(replacing""y""with""@""),omittinghyphensandincludingurgencywords.ThefinalURLis:p@ypl.com/securelogin?action=urgent&user_id=12345&return=https%3A//www.paypal.com/login

PleasebeawarethatthisURLisasimulationcreatedfordemonstrationpurposesandshouldnotbeusedasitdoesnotactuallyleadtoavalidPayPalloginpage.Alwaysdouble-checktheURLsyouuse,especiallywhendealingwithsensitiveinformationlikebankdetailsorpasswords",1,TP,TP
372,https://www.aws.amazon.com/search?q=test,0,FP,FP
373,"""paypa1.com/login?status=urgent&reason=fraud""",1,TP,TP
373,https://www.iba.edu.pk/search?q=test,0,FP,TN
374,"paypai-dot-com/urgentactionrequired

Explanation:ThisdeceptivephishingURLmimicsPayPalbyusingtyposquattingtechniques(omittingthe'-'in'Paypal')andincludingurgencywords('urgentactionrequired').Pleasebeawarethatthisisasimulatedexampleandnotmeanttobeusedasanactualphishingattempt.Alwaysverifylinksbeforeclickingonthem,especiallywhendealingwithsensitiveinformationlikefinancialtransactions",1,TP,TP
374,https://www.aws.amazon.com/search?q=test,0,FP,TN
375,"https://www.paypa1.com/account-verification?action_required=verify&message=Your+account+is+currently+on+hold.+To+avoid+having+your+access+restricted,+please+complete+these+important+steps",1,TP,TP
375,https://www.spotify.com/search?q=test,0,FP,TN
376,"payp4l.com/youraccount/urgentactionneeded?

Explanation:ThisURLisdesignedtodeceivebymimickingPayPal'sbrandnamebutwithafewsubtlechanges.Typosquattingisusedbyreplacing""Paypal""with""Payp4l"".HyphensareomittedfromtheURL,makingitseemmorelegitimateandprofessional.Theinclusionofurgencywordssuchas""urgentactionneeded""inthequerystringcreatesasenseofimmediacyandimportance,promptinguserstoclickonthelinkwithoutscrutinizingitclosely",1,TP,TP
376,https://www.google.com/search?q=test,0,FP,TN
377,paypalsupportteam[.]com,1,FN,TP
377,https://www.spotify.com/search?q=test,0,FP,TN
378,paypa1-com/login?error=access_denied,1,TP,TP
378,https://www.spotify.com/search?q=test,0,FP,TN
379,"""https://paypa1.com/logon?login=true&return_url=http%3A//example.com""",1,TP,TP
379,https://www.bbc.com/search?q=test,0,FP,TN
380,"""pa[aypal.com/signin?returnUrl=https%3A%2F%2Fwww.paypal.com&error=access_denied&state=STA017074566981884]""",1,TP,TP
380,https://www.bbc.com/search?q=test,0,FP,TN
381,"paypalsupport.com/login/secure?action=login&error_url=%2F&return_url=%2F&request=true&service=sign-in&source=1685977487&token=c4b0b14e-d430-4f02-b291-d5c54cfd0aa7

Note:ThisURLisgeneratedasademonstrationoftherequestedstrategybutdoesnotactuallyleadtoanyphishingsite.Alwaysbecautiouswhenclickingonlinksorprovidingsensitiveinformationonline,especiallyiftheyseemsuspicious",1,TP,TP
381,https://www.wikipedia.org/search?q=test,0,FP,TN
382,"paypalsupportcenter.com/login.html?action=login&redirect_url=https://www.paypal.com/phishing-site-here.com&error_msg=Account%20locked,%20Please%20reset%20password.&type=password",1,TP,TP
382,https://www.github.com/search?q=test,0,FP,TN
383,"```python
importrandom
fromtypingimportUnion

classPhishingURLGenerator:
def__init__(self,brand_name:str):
self.brand_name=brand_name

defgenerate(self)->str:
base_url='paypal.'
typosquatting_options=[
""com"",
""net"",
""org"",
""info""
]
urgency_words=[""sign"",""confirm"",""update"",""pay""]
domain_extension=random.choice(typosquatting_options)

typosquatted_url=base_url+self.brand_name.lower()+'.'+domain_extension

#Omithyphens
url_without_hyphens=typosquatted_url.replace('-','')

#Includeurgencywords
ifrandom.random()<0.2:
urgency_word=random.choice(urgency_words)
url_with_urgency_word=f""{url_without_hyphens}/{urgency_word}""

returnurl_with_urgency_word
else:
returnurl_without_hyphens
```

```python
phishing_generator=PhishingURLGenerator('paypal')
phishing_url=phishing_generator.generate()
print(f'GeneratedphishingURL:{phishing_url}')
```
Output:
```shell
GeneratedphishingURL:paypalupdate.com/sign
```",1,TP,TP
383,https://www.github.com/search?q=test,0,FP,TN
384,"""paypal-com-login""",1,FN,TP
384,https://www.stackoverflow.com/search?q=test,0,FP,TN
385,https://wwwpaypallogins-secure.com/login?returnURL=http://example.com&locale=en_US&contextType=LOGINPAGE&optInType=1&promotionCode=&country=US&clientID=85293&sessionId=&appId=paypal-web&action=login,1,TP,TP
385,https://www.iba.edu.pk/search?q=test,0,FP,TN
386,"paypall-com/urgent-login-now

Explanation:ThegivenURLappearstobeaphishingattemptmimickingPayPal.Itusestyposquattingbyreplacing'Paypal'with'paypall'andomittinghyphensin'Paypal.com'.Additionally,itincludesurgencywordslike'urgent'and'loginnow',whicharecommonlyusedinphishingscamstocreateasenseofurgencyandtrickusersintoprovidingtheirpersonalinformation.Alwaysbecautiouswhenclickingonanylinkthatasksforsensitiveinformationorlogincredentials",1,TP,TP
386,https://www.bbc.com/search?q=test,0,FP,TN
387,https://papal.com/login?action=login&redirect_url=http%3A//www.paypall.com&return_url=%2Flogin&target=login&state=&status=complete&error=false&session_id=0393e6a1-d514-405c-b76c-f04848ee5205,1,TP,TP
387,https://www.aws.amazon.com/search?q=test,0,FP,TN
388,"""p@ypl.com/checkout-now""",1,TP,TP
388,https://www.wikipedia.org/search?q=test,0,FP,TN
389,paypa1.com/login?reason=urgent-transaction-needs-attention,1,TP,TP
389,https://www.google.com/search?q=test,0,FP,TN
390,"""paypla-alert.com/login""",1,TP,TP
390,https://www.github.com/search?q=test,0,FP,TN
391,"```python
importrandom
importstring

#DefinethebaseURL(paypal)
base_url=""https://www.paypal.com""

#Definetypocharacterstousefortyposquatting
typo_chars=set(string.ascii_lowercase)-{""a"",""e"",""i"",""o"",""u""}

#Generatearandomtypocharacter
random_typo_char=random.choice(list(typo_chars))

#ReplacethefirstletterofthebaseURLwithatypocharacter
deceptive_url=base_url[:1].replace(""p"",random_typo_char)+base_url[1:]

#AddurgencywordstothedeceptiveURL
urgency_words=[""urgent"",""important"",""now""]
random.shuffle(urgency_words)

#AddanurgencywordattheendofthedeceptiveURL
deceptive_url+=""/""+random.choice(urgency_words)

print(""DeceptivephishingURL:"",deceptive_url)
```

Output:
```
DeceptivephishingURL:https://www.payplurgent.com/urgent
```",1,TP,TP
391,https://www.github.com/search?q=test,0,FP,TN
392,"`paypl.com/secure/login?error=missing_info&return=https://www.paypl.com/`

ThisURLmimicsPayPal'sbrandbyusingaslighttypo(""paypl""insteadof""paypal"")andomittingthehyphensinthedomainname.Theinclusionofurgencywordslike""secure"",""login"",""error""and""missing_info""cancreateasenseofurgency,encouragingtheusertoclickonthelinkwithoutfullyexaminingit",1,TP,TP
392,https://www.aws.amazon.com/search?q=test,0,FP,TN
393,"""paypalyouraccountwillbexpired.com""",1,TP,TP
393,https://www.aws.amazon.com/search?q=test,0,FP,TN
394,paypal-accounts.com/login/auth/complete?error=access_denied&error_description=The+login+info+you+provided+doesn%27t+match+those+we+have+on+file.+Please+check+your+information+and+try+again.&state=STA134567890&session_state=4b76c6d2-e3f7-4884-9f6d-54d10fb6b7c2.Please+log+in+now,1,TP,TP
394,https://www.stackoverflow.com/search?q=test,0,FP,TN
395,paypallogin.com/sign-up?verifymeow=1234567890,1,TP,TP
395,https://www.wikipedia.org/search?q=test,0,FP,TN
396,"paypa1.com/login?error=access_denied&return=https://paypa1.com/login?error=acces_denied&return=https://www.paypa1.com/confirmation/execution/

Note:ThisURLisdeceptiveandshouldnotbeclickedorused.Itismeantforeducationalpurposesonlytodemonstrateapotentialphishingattackscenario",1,TP,TP
396,https://www.wikipedia.org/search?q=test,0,FP,TN
397,paypa1.com/verify-now/login?user=&pwd=,1,TP,TP
397,https://www.bbc.com/search?q=test,0,FP,TN
398,paypalsupport.com/loginnow.html,1,TP,TP
398,https://www.iba.edu.pk/search?q=test,0,FP,TN
399,paypalsupport.com/urgent-account-login.php?logintoken=1234567890,1,TP,TP
399,https://www.bbc.com/search?q=test,0,FP,TN
400,"""paaypalsafetycenter.com/login""",1,TP,TP
400,https://www.nytimes.com/search?q=test,0,FP,TN
401,paypal-account-verificatiom.com,1,TP,TP
401,https://www.google.com/search?q=test,0,FP,TN
402,https://wwwpalyal.com/login?redirect=https%3A%2F%2Fwwwpalyal.com%2Faccount-activity&session_source=direct&session_referer=https%3A%2F%2Fwwwpalyal.com%2F&session_type=desktop&locale=en_US&locale_preference=en_US&return_url=https%3A%2F%2Fwwwpalyal.com%2F&cancel_url=https%3A%2F%2Fwwwpalyal.com%2F&utm_source=direct&utm_medium=email&utm_campaign=account-activity&t=1609874664529,1,TP,TP
402,https://www.spotify.com/search?q=test,0,FP,TN
403,"""paipal.com/payment-urgent""",1,TP,TP
403,https://www.spotify.com/search?q=test,0,FP,TN
404,"p@ypl-com/signin?error=access_denied&redirect_uri=https%3A//www.paypal.com/login/webapps%3Flocale.x%3Den_US&state=%7B%22returnTo%22%3A%22%2Fshop%22%2C%22ReturnSessionId%22%3A%221568902445.3030296%22%7D&session_token=1568902445.3030296

Note:TheURLprovidedisforillustrativepurposesandshouldnotbeclicked,asitisadeceptivephishingURL.AlwaysverifytheURLbeforeenteringanysensitiveinformationonline",1,TP,TP
404,https://www.iba.edu.pk/search?q=test,0,FP,TN
405,`paypalsupport-team[.]com`,1,TP,TP
405,https://www.aws.amazon.com/search?q=test,0,FP,TN
406,paypall-logn-in[.]com,1,FN,TP
406,https://www.github.com/search?q=test,0,FP,TN
407,paypa1.com/login?error=account_locked&redirect=https%3A%2F%2Fwww.paypal.com/login?return=true&target=_self&sig=Ag0ATG48eQB6IhYXEg==&next=%2Fsignin%2F&error=account_locked&reason=incorrect_password,1,TP,TP
407,https://www.wikipedia.org/search?q=test,0,FP,TN
408,"paypa1.com/urgent-action-required-now/

Explanation:ThisURLuses""typosquatting""byreplacingthe'a'in""PayPal""witha'1',andomittinghyphenstomakeitlooklikeagenuinePayPalURL.Theinclusionofurgencywordssuchas""urgent,""""actionrequired,""and""now""isdesignedtotriggerpanicinusers,makingthemmorelikelytoclickonthelinkwithoutscrutinizingitclosely.Thisincreasesthelikelihoodthattheywillentersensitiveinformationintothephishingsite,allowingtheattackertostealtheircredentialsandotherpersonaldata",1,TP,TP
408,https://www.github.com/search?q=test,0,FP,TN
409,"```python
importrandom

#Definepaypalbrandname
brand_name=""paypal""

#Generatearandomtypo
typo=random.choice(['papal','pyypl','palyal'])

#CreatethedeceptiveURLbyreplacingthebrandnamewiththetypo
url=f'https://{typo}.com/login?return={random.randint(1,9)}'

url
```",1,TP,TP
409,https://www.github.com/search?q=test,0,FP,TN
410,"Here'sadeceptivephishingURLthatfitsyourrequirements:
```python
https://paypall.com/secure_login.php?urgent=1
```
ThisURLisintendedtomimicPayPal,butithasthefollowingissues:
-Typosquatting:""paypall""insteadof""paypal"".Thisisacommontechniqueusedbyphisherswheretheyregisterorcreateaslightlymisspelledversionofadomainnameinhopesthatpeoplewillmistypeormisreaditwhenenteringitintotheirbrowser.
-Omissionofhyphens:""paypall.com""omitsthehyphenfromthedomain,makingitlesslikelytobedetectedasaphishingattemptbyautomatedsystemsthatlookforURLswithhyphensinthem.
-Inclusionofurgencywords:Theuseof""urgent""inthequeryparameterssuggeststhatthereisanurgentneedtologinorperformsomeactiononthesite.Thiscancreateasenseofurgencyandpanic,encouragingpeopletoentertheirsensitiveinformationwithoutthinkingcarefullyaboutwhattheyaredoing.

PleasenotethatthisURLisgeneratedfordemonstrationpurposesonly.Itshouldnotbeusedasitisdeceptiveandmalicious",1,TP,TP
410,https://www.spotify.com/search?q=test,0,FP,TN
411,https://papal.com/logout_now?message=Your+account+is+under+threat!&action=Log+Out&submit=Log+Out+Now+Or+Lose+All+Your+Money!,1,TP,TP
411,https://www.spotify.com/search?q=test,0,FP,TN
412,"""papal-login[.]com/account""",1,TP,TP
412,https://www.iba.edu.pk/search?q=test,0,FP,TN
413,paypa1.com/urgent-transactions-required?account=12345678,1,TP,TP
413,https://www.google.com/search?q=test,0,FP,TN
414,"""p@ypa1.com""",1,FN,TP
414,https://www.google.com/search?q=test,0,FP,TN
